# z	H_screen	phi	psi	H_target
1.536986583652959482e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.352596366113555160e+00
1.533605062549590503e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.348457000665573169e+00
1.530228048637960026e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.344326831840705783e+00
1.526855535910482953e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.340205842474276654e+00
1.523487518367582894e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.336094015437841787e+00
1.520123990017675286e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.331991333639114927e+00
1.516764944877166954e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.327897780021908503e+00
1.513410376970438342e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.323813337566062120e+00
1.510060280329835081e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.319737989287373736e+00
1.506714648995653771e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.315671718237527266e+00
1.503373477016139326e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.311614507504037963e+00
1.500036758447467200e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.307566340210172928e+00
1.496704487353737179e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.303527199514890267e+00
1.493376657806956942e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.299497068612765371e+00
1.490053263887039403e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.295475930733931413e+00
1.486734299681787164e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.291463769144007845e+00
1.483419759286884076e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.287460567144033785e+00
1.480109636805880147e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.283466308070398298e+00
1.476803926350188867e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.279480975294780443e+00
1.473502622039071674e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.275504552224077326e+00
1.470205717999625517e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.271537022300334829e+00
1.466913208366778409e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.267578369000688543e+00
1.463625087283275228e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.263628575837292267e+00
1.460341348899667935e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.259687626357251844e+00
1.457061987374303147e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.255755504142557211e+00
1.453786996873316362e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.251832192810021560e+00
1.450516371570617746e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.247917676011209398e+00
1.447250105647884588e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.244011937432374371e+00
1.443988193294545752e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.240114960794388654e+00
1.440730628707778127e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.236226729852680783e+00
1.437477406092491972e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.232347228397169037e+00
1.434228519661323809e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.228476440252196600e+00
1.430983963634619105e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.224614349276457848e+00
1.427743732240431829e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.220760939362946385e+00
1.424507819714508017e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.216916194438879106e+00
1.421276220300274673e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.213080098465630918e+00
1.418048928248834883e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.209252635438675227e+00
1.414825937818951829e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.205433789387512444e+00
1.411607243277044343e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.201623544375610475e+00
1.408392838897168264e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.197821884500331002e+00
1.405182718961015542e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.194028793892872198e+00
1.401976877757899143e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.190244256718201221e+00
1.398775309584745052e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.186468257174988938e+00
1.395578008746076737e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.182700779495539756e+00
1.392384969554012919e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.178941807945736553e+00
1.389196186328252480e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.175191326824967852e+00
1.386011653396066468e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.171449320466067423e+00
1.382831365092283438e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.167715773235243670e+00
1.379655315759287237e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.163990669532023237e+00
1.376483499747001460e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.160273993789179947e+00
1.373315911412878787e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.156565730472670861e+00
1.370152545121894772e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.152865864081575875e+00
1.366993395246535403e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.149174379148028002e+00
1.363838456166788227e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.145491260237153419e+00
1.360687722270128575e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.141816491947000856e+00
1.357541187951516459e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.138150058908486084e+00
1.354398847613381029e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.134491945785319977e+00
1.351260695665612577e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.130842137273947667e+00
1.348126726525551433e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.127200618103483265e+00
1.344996934617980422e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.123567373035647687e+00
1.341871314375112867e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.119942386864701600e+00
1.338749860236585043e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.116325644417385465e+00
1.335632566649440189e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.112717130552848044e+00
1.332519428068127176e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.109116830162592660e+00
1.329410438954486295e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.105524728170407034e+00
1.326305593777736380e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.101940809532297116e+00
1.323204887014470366e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.098365059236429797e+00
1.320108313148644186e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.094797462303066293e+00
1.317015866671565227e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.091238003784497312e+00
1.313927542081881672e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.087686668764978659e+00
1.310843333885576278e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.084143442360671727e+00
1.307763236595954837e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.080608309719577775e+00
1.304687244733635954e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.077081256021471756e+00
1.301615352826540395e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.073562266477842808e+00
1.298547555409883536e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.070051326331827202e+00
1.295483847026165147e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.066548420858149715e+00
1.292424222225160513e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.063053535363057467e+00
1.289368675563904443e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.059566655184251527e+00
1.286317201606692606e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.056087765690834956e+00
1.283269794925062879e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.052616852283240423e+00
1.280226450097788238e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.049153900393168470e+00
1.277187161710867880e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.045698895483527568e+00
1.274151924357519228e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.042251823048369275e+00
1.271120732638164608e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.038812668612824730e+00
1.268093581160422811e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.035381417733039378e+00
1.265070464539100659e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.031958055996114343e+00
1.262051377396184115e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.028542569020042485e+00
1.259036314360826303e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.025134942453642228e+00
1.256025270069338173e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.021735161976496276e+00
1.253018239165181402e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.018343213298889882e+00
1.250015216298957288e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.014959082161748682e+00
1.247016196128396981e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.011582754336572076e+00
1.244021173318350382e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.008214215625371946e+00
1.241030142540781700e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.004853451860612257e+00
1.238043098474756132e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 2.001500448905144225e+00
1.235060035806428314e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.998155192652141920e+00
1.232080949229038325e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.994817669025042317e+00
1.229105833442899698e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.991487863977483119e+00
1.226134683155389205e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.988165763493237037e+00
1.223167493080937085e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.984851353586149392e+00
1.220204257941019499e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.981544620300077719e+00
1.217244972464149200e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.978245549708829598e+00
1.214289631385864876e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.974954127916096924e+00
1.211338229448719606e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.971670341055393294e+00
1.208390761402277302e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.968394175289994941e+00
1.205447222003098950e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.965125616812876785e+00
1.202507606014735941e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.961864651846649155e+00
1.199571908207714532e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.958611266643490945e+00
1.196640123359536734e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.955365447485097441e+00
1.193712246254663878e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.952127180682610597e+00
1.190788271684506405e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.948896452576554861e+00
1.187868194447421200e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.945673249536780114e+00
1.184952009348695157e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.942457557962395720e+00
1.182039711200542520e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.939249364281712351e+00
1.179131294822088005e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.936048654952170489e+00
1.176226755039364580e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.932855416460288245e+00
1.173326086685301917e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.929669635321593857e+00
1.170429284599716180e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.926491298080563519e+00
1.167536343629300255e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.923320391310558763e+00
1.164647258627616644e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.920156901613764733e+00
1.161762024455088138e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.917000815621129561e+00
1.158880635978988938e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.913852119992299983e+00
1.156003088073430884e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.910710801415555382e+00
1.153129375619361241e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.907576846607754728e+00
1.150259493504550257e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.904450242314265296e+00
1.147393436623580509e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.901330975308904936e+00
1.144531199877840244e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.898219032393877903e+00
1.141672778175514935e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.895114400399714016e+00
1.138818166431575740e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.892017066185206264e+00
1.135967359567770618e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.888927016637343970e+00
1.133120352512618112e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.885844238671258610e+00
1.130277140201394914e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.882768719230153653e+00
1.127437717576130982e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.879700445285249266e+00
1.124602079585593994e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.876639403835711706e+00
1.121770221185287575e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.873585581908598918e+00
1.118942137337437970e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.870538966558793925e+00
1.116117823010987387e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.867499544868944428e+00
1.113297273181581115e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.864467303949396193e+00
1.110480482831563087e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.861442230938136877e+00
1.107667446949966994e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.858424313000731631e+00
1.104858160532502076e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.855413537330256935e+00
1.102052618581550014e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.852409891147242638e+00
1.099250816106153383e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.849413361699608904e+00
1.096452748122007215e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.846423936262602483e+00
1.093658409651448338e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.843441602138732982e+00
1.090867795723450939e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.840466346657715802e+00
1.088080901373613685e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.837498157176404634e+00
1.085297721644153057e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.834537021078731955e+00
1.082518251583891367e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.831582925775642856e+00
1.079742486248252753e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.828635858705037531e+00
1.076970420699251196e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.825695807331706888e+00
1.074202050005483411e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.822762759147269485e+00
1.071437369242115523e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.819836701670106471e+00
1.068676373490882625e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.816917622445307190e+00
1.065919057840073236e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.814005509044598785e+00
1.063165417384520417e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.811100349066284920e+00
1.060415447225599550e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.808202130135188712e+00
1.057669142471212353e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.805310839902584119e+00
1.054926498235782883e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.802426466046137099e+00
1.052187509640244656e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.799548996269839218e+00
1.049452171812037093e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.796678418303950586e+00
1.046720479885093091e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.793814719904933019e+00
1.043992428999832800e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.790957888855390978e+00
1.041268014303149858e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.788107912964001178e+00
1.038547230948410505e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.785264780065461743e+00
1.035830074095438924e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.782428478020420037e+00
1.033116538910513693e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.779598994715417382e+00
1.030406620566350462e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.776776318062815996e+00
1.027700314242104618e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.773960436000748597e+00
1.024997615123355299e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.771151336493049122e+00
1.022298518402096956e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.768349007529187222e+00
1.019603019276735800e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.765553437124214531e+00
1.016911112952075147e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.762764613318692053e+00
1.014222794639312752e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.759982524178635988e+00
1.011538059556025715e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.757207157795447117e+00
1.008856902926168253e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.754438502285854407e+00
1.006179319980059716e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.751676545791849282e+00
1.003505305954377924e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.748921276480623677e+00
1.000834856092146730e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.746172682544504307e+00
9.981679656427333569e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.743430752200894052e+00
9.955046298618361877e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.740695473692207340e+00
9.928448440114783224e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.737966835285807976e+00
9.901886033599949233e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.735244825273941416e+00
9.875359031820309941e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.732529431973679923e+00
9.848867387585298339e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.729820643726854401e+00
9.822411053767217126e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.727118448899990000e+00
9.795989983301218729e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.724422835884248384e+00
9.769604129185172070e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.721733793095360232e+00
9.743253444479607062e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.719051308973565506e+00
9.716937882307588037e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.716375371983544618e+00
9.690657395854700429e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.713705970614364027e+00
9.664411938368897559e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.711043093379404301e+00
9.638201463160476212e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.708386728816305489e+00
9.612025923601930089e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.705736865486893405e+00
9.585885273127932038e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.703093491977128338e+00
9.559779465235205276e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.700456596897031769e+00
9.533708453482476752e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.697826168880630648e+00
9.507672191490337266e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.695202196585886556e+00
9.481670632941230359e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.692584668694640193e+00
9.455703731579336857e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.689973573912544547e+00
9.429771441210450522e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.687368900968996721e+00
9.403873715701982494e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.684770638617084648e+00
9.378010508982814741e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.682178775633515366e+00
9.352181775043244549e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.679593300818556179e+00
9.326387467934875719e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.677014202995967151e+00
9.300627541770571938e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.674441471012941385e+00
9.274901950724359079e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.671875093740039731e+00
9.249210649031351927e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.669315060071129508e+00
9.223553590987638717e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.666761358923315006e+00
9.197930730950241163e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.664213979236880636e+00
9.172342023337027861e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.661672909975224099e+00
9.146787422626616593e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.659138140124793992e+00
9.121266883358281063e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.656609658695022302e+00
9.095780360131917597e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.654087454718267569e+00
9.070327807607927451e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.651571517249745602e+00
9.044909180507130220e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.649061835367466422e+00
9.019524433610706105e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.646558398172172533e+00
8.994173521760113754e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.644061194787274083e+00
8.968856399857010331e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.641570214358786028e+00
8.943573022863133826e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.639085446055261075e+00
8.918323345800271973e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.636606879067728837e+00
8.893107323750173432e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.634134502609632111e+00
8.867924911854447867e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.631668305916761375e+00
8.842776065314483791e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.629208278247189945e+00
8.817660739391401936e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.626754408881213143e+00
8.792578889405937570e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.624306687121281234e+00
8.767530470738407189e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.621865102291939253e+00
8.742515438828557528e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.619429643739756175e+00
8.717533749175558899e-01 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 1.617000300833267623e+00
