# z	H	phi	psi
1.741497357919295830e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.736017105157502183e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.730547807420067308e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.725089442807898443e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.719641989465679366e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.714205425581784237e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.708779729388187896e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.703364879160377487e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.697960853217272081e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.692567629921126304e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.687185187677449516e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.681813504934923209e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.676452560185303753e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.671102331963344678e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.665762798846710968e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.660433939455888463e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.655115732454099486e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.649808156547221571e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.644511190483697760e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.639224813054452667e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.633949003092806773e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.628683739474396486e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.623429001117082215e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.618184766980867995e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.612951016067819321e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.607727727421974340e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.602514880129260799e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.597312453317417891e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.592120426155905655e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.586938777855822824e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.581767487669830441e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.576606534892058153e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.571455898858027833e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.566315558944572306e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.561185494569747423e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.556065685192753012e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.550956110313850722e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.545856749474280090e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.540767582256177270e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.535688588282497324e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.530619747216924065e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.525561038763796784e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.520512442668023656e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.515473938715005353e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.510445506730550669e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.505427126580793473e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.500418778172121215e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.495420441451083438e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.490432096404317175e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.485453723058469677e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.480485301480111371e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.475526811775659031e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.470578234091301173e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.465639548612910126e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.460710735565966534e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.455791775215483863e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.450882647865922248e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.445983333861113440e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.441093813584185312e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.436214067457476151e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.431344075942460492e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.426483819539673181e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.421633278788625443e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.416792434267729828e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.411961266594226050e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.407139756424097055e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.402327884451994855e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.397525631411162372e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.392732978073359273e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.387949905248780258e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.383176393785980007e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.378412424571799466e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.373657978531284130e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.368913036627611213e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.364177579862014156e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.359451589273703132e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.354735045939789106e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.350027930975215451e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.345330225532671786e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.340641910802523817e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.335962968012741836e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.331293378428816787e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.326633123353691879e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.321982184127686200e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.317340542128418335e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.312708178770733536e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.308085075506629558e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.303471213825180275e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.298866575252462852e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.294271141351486243e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.289684893722112147e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.285107814000985282e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.280539883861457451e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.275981085013518257e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.271431399203716950e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.266890808215090924e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.262359293867095111e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.257836838015526482e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.253323422552450772e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.248819029406134540e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.244323640540967446e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.239837237957392091e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.235359803691835179e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.230891319816628915e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.226431768439944392e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.221981131705719203e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.217539391793584613e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.213106530918793613e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.208682531332153864e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.204267375319950872e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.199861045203879595e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.195463523340977385e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.191074792123546722e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.186694833979088592e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.182323631370230554e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.177961166794660119e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.173607422785049703e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.169262381908988235e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.164926026768915435e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.160598340002045425e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.156279304280300124e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.151968902310243958e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.147667116833008372e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.143373930624223878e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.139089326493956555e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.134813287286632111e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.130545795880969706e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.126286835189917124e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.122036388160576603e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.117794437774138672e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.113560967045817751e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.109335959024777551e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.105119396794066233e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.100911263470552903e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.096711542204852119e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.092520216181261272e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.088337268617693976e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.084162682765609453e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.079996441909948146e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.075838529369061991e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.071688928494653581e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.067547622671702001e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.063414595318399325e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.059289829886088441e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.055173309859189779e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.051065018755137803e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.046964940124320176e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.042873057550001814e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.038789354648267160e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.034713815067954013e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.030646422490582914e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.026587160630294981e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.022536013233791063e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.018492964080257579e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.014457996981307897e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.010431095780917055e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.006412244355355590e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
1.002401426613123814e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.983986264948905287e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.944038279734277452e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.904170150535422934e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.864381717720209775e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.824672821975564130e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.785043304306892953e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.745493006037437844e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.706021768807640004e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.666629434574489643e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.627315845610899814e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.588080844505111333e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.548924274159993342e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.509845977792463767e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.470845798932872039e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.431923581424328518e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.393079169422089425e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.354312407392981754e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.315623140114706047e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.277011212675274621e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.238476470472365421e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.200018759212702513e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.161637924911429920e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.123333813891547628e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.085106272783205483e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.046955148523165846e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
9.008880288354175203e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.970881539824320239e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.932958750786446078e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.895111769397532342e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.857340444118120271e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.819644623711648812e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.782024157243879525e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.744478894082321485e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.707008683895569590e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.669613376652731684e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.632292822622853468e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.595046872374259017e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.557875376774002341e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.520778186987267855e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.483755154476733118e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.446806131002013718e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.409930968619070413e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.373129519679591848e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.336401636830401696e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.299747173012919088e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.263165981462499143e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.226657915707888957e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.190222829570648067e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.153860577164526724e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.117571012894897464e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.081353991458206654e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.045209367841335002e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
8.009136997321055773e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.973136735463424163e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.937208438123257714e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.901351961443492389e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.865567161854629674e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.829853896074188135e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.794212021106092791e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.758641394240115563e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.723141873051322381e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.687713315399475889e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.652355579428464782e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.617068523565777571e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.581852006521880849e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.546705887289679726e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.511630025143978262e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.476624279640864401e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.441688510617168184e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.406822578189939943e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.372026342755828576e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.337299664990544201e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.302642405848331908e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.268054426561374459e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.233535588639252722e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.199085753868372795e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.164704784311473063e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.130392542306991377e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.096148890468549908e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.061973691684437782e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
7.027866809117004898e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
6.993828106202131245e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
6.959857446648722856e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
6.925954694438101189e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
6.892119713823496863e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
6.858352369329512310e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
6.824652525751544463e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
6.791020048155267386e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
6.757454801876108252e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
6.723956652518674471e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
6.690525465956214113e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
6.657161108330134081e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
6.623863446049389481e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
6.590632345789988467e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
6.557467674494477095e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
6.524369299371364228e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
6.491337087894599733e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
6.458370907803081540e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
6.425470627100071663e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
6.392636114052712148e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
6.359867237191454414e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
6.327163865309590740e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
6.294525867462672508e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
6.261953112968003943e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
6.229445471404153611e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
6.197002812610372668e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
6.164625006686110797e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
6.132311923990501068e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
6.100063435141822588e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
6.067879411016972035e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
6.035759722750990708e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
6.003704241736502745e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.971712839623215530e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.939785388317431192e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.907921759981487053e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.876121827033273792e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.844385462145731402e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.812712538246316285e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.781102928516488326e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.749556506391253485e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.718073145558593140e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.686652719958986690e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.655295103784923061e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.624000171480370014e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.592767797740278990e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.561597857510087728e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.530490225985227326e-01 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
