# z	phi_prime_sq	E2	dE2_dz
1.707773554710942387e-01 -7.153095814865363666e-02 1.156450509612696687e+00 1.124462118306565284e+00
1.713772754550910160e-01 -7.127981590157769776e-02 1.157125542685815356e+00 1.125948285634426949e+00
1.719771954390878210e-01 -7.102939745594009924e-02 1.157801467422306496e+00 1.127434726058202941e+00
1.725771154230846260e-01 -7.077970099613883903e-02 1.158478283986156931e+00 1.128921440083084482e+00
1.731770354070814311e-01 -7.053072471035416735e-02 1.159155992541657021e+00 1.130408428213623528e+00
1.737769553910782361e-01 -7.028246679054267476e-02 1.159834593253399104e+00 1.131895690953732103e+00
1.743768753750750133e-01 -7.003492543243163004e-02 1.160514086286278168e+00 1.133383228806684073e+00
1.749767953590718184e-01 -6.978809883551452542e-02 1.161194471805490513e+00 1.134871042275114483e+00
1.755767153430686234e-01 -6.954198520304456788e-02 1.161875749976534644e+00 1.136359131861022442e+00
1.761766353270654284e-01 -6.929658274203023827e-02 1.162557920965208602e+00 1.137847498065770013e+00
1.767765553110622057e-01 -6.905188966322962918e-02 1.163240984937611966e+00 1.139336141390083768e+00
1.773764752950590107e-01 -6.880790418114467177e-02 1.163924942060144518e+00 1.140825062334055895e+00
1.779763952790558157e-01 -6.856462451401629243e-02 1.164609792499505581e+00 1.142314261397144648e+00
1.785763152630526207e-01 -6.832204888381904206e-02 1.165295536422694012e+00 1.143803739078174342e+00
1.791762352470494257e-01 -6.808017551625532293e-02 1.165982173997007765e+00 1.145293495875337575e+00
1.797761552310462030e-01 -6.783900264075024000e-02 1.166669705390043443e+00 1.146783532286194784e+00
1.803760752150430080e-01 -6.759852849044617473e-02 1.167358130769696078e+00 1.148273848807675801e+00
1.809759951990398130e-01 -6.735875130219781681e-02 1.168047450304158685e+00 1.149764445936079849e+00
1.815759151830366180e-01 -6.711966931656605795e-02 1.168737664161921153e+00 1.151255324167077765e+00
1.821758351670334231e-01 -6.688128077781330116e-02 1.169428772511772019e+00 1.152746483995710669e+00
1.827757551510302003e-01 -6.664358393389779867e-02 1.170120775522794698e+00 1.154237925916391960e+00
1.833756751350270053e-01 -6.640657703646825338e-02 1.170813673364370144e+00 1.155729650422907984e+00
1.839755951190238104e-01 -6.617025834085853153e-02 1.171507466206175518e+00 1.157221658008419363e+00
1.845755151030206154e-01 -6.593462610608261110e-02 1.172202154218183079e+00 1.158713949165460111e+00
1.851754350870174204e-01 -6.569967859482807315e-02 1.172897737570660848e+00 1.160206524385940963e+00
1.857753550710141976e-01 -6.546541407345299324e-02 1.173594216434171500e+00 1.161699384161146265e+00
1.863752750550110027e-01 -6.523183081197800326e-02 1.174291590979572364e+00 1.163192528981739082e+00
1.869751950390078077e-01 -6.499892708408250286e-02 1.174989861378014755e+00 1.164685959337758980e+00
1.875751150230046127e-01 -6.476670116709898339e-02 1.175689027800944420e+00 1.166179675718624242e+00
1.881750350070014177e-01 -6.453515134200737968e-02 1.176389090420099315e+00 1.167673678613131427e+00
1.887749549909981950e-01 -6.430427589343064299e-02 1.177090049407511163e+00 1.169167968509456701e+00
1.893748749749950000e-01 -6.407407310962798253e-02 1.177791904935504785e+00 1.170662545895157836e+00
1.899747949589918050e-01 -6.384454128249029969e-02 1.178494657176696769e+00 1.172157411257172432e+00
1.905747149429886100e-01 -6.361567870753538634e-02 1.179198306303995913e+00 1.173652565081821031e+00
1.911746349269854151e-01 -6.338748368390144383e-02 1.179902852490602339e+00 1.175148007854806220e+00
1.917745549109821923e-01 -6.315995451434222585e-02 1.180608295910007044e+00 1.176643740061214860e+00
1.923744748949789973e-01 -6.293308950522225054e-02 1.181314636735992796e+00 1.178139762185516526e+00
1.929743948789758023e-01 -6.270688696651049998e-02 1.182021875142632350e+00 1.179636074711567284e+00
1.935743148629726074e-01 -6.248134521177532014e-02 1.182730011304288009e+00 1.181132678122608581e+00
1.941742348469694124e-01 -6.225646255818027136e-02 1.183439045395612954e+00 1.182629572901267911e+00
1.947741548309661896e-01 -6.203223732647680788e-02 1.184148977591548579e+00 1.184126759529559036e+00
1.953740748149629947e-01 -6.180866784100058631e-02 1.184859808067325826e+00 1.185624238488885096e+00
1.959739947989597997e-01 -6.158575242966466551e-02 1.185571536998464071e+00 1.187122010260037941e+00
1.965739147829566047e-01 -6.136348942395613432e-02 1.186284164560771126e+00 1.188620075323197689e+00
1.971738347669534097e-01 -6.114187715892870079e-02 1.186997690930342797e+00 1.190118434157935390e+00
1.977737547509501870e-01 -6.092091397319848028e-02 1.187712116283561992e+00 1.191617087243213247e+00
1.983736747349469920e-01 -6.070059820893875663e-02 1.188427440797099166e+00 1.193116035057384172e+00
1.989735947189437970e-01 -6.048092821187446566e-02 1.189143664647911436e+00 1.194615278078193565e+00
1.995735147029406020e-01 -6.026190233127606821e-02 1.189860788013242132e+00 1.196114816782781753e+00
2.001734346869374070e-01 -6.004351891995592105e-02 1.190578811070621024e+00 1.197614651647679107e+00
2.007733546709341843e-01 -5.982577633426073432e-02 1.191297733997863206e+00 1.199114783148814478e+00
2.013732746549309893e-01 -5.960867293406865025e-02 1.192017556973069325e+00 1.200615211761509871e+00
2.019731946389277943e-01 -5.939220708278210997e-02 1.192738280174625132e+00 1.202115937960483771e+00
2.025731146229245994e-01 -5.917637714732291304e-02 1.193459903781200371e+00 1.203616962219852482e+00
2.031730346069214044e-01 -5.896118149812793613e-02 1.194182427971750116e+00 1.205118285013127455e+00
2.037729545909181816e-01 -5.874661850914214556e-02 1.194905852925512324e+00 1.206619906813220844e+00
2.043728745749149867e-01 -5.853268655781471153e-02 1.195630178822009171e+00 1.208121828092442174e+00
2.049727945589117917e-01 -5.831938402509308922e-02 1.196355405841045272e+00 1.209624049322501227e+00
2.055727145429085967e-01 -5.810670929541720403e-02 1.197081534162709016e+00 1.211126570974508487e+00
2.061726345269054017e-01 -5.789466075671541312e-02 1.197808563967370343e+00 1.212629393518975141e+00
2.067725545109021790e-01 -5.768323680039778856e-02 1.198536495435681415e+00 1.214132517425814184e+00
2.073724744948989840e-01 -5.747243582135178747e-02 1.199265328748576831e+00 1.215635943164341537e+00
2.079723944788957890e-01 -5.726225621793661763e-02 1.199995064087271635e+00 1.217139671203276485e+00
2.085723144628925940e-01 -5.705269639197806109e-02 1.200725701633262643e+00 1.218643702010741681e+00
2.091722344468893990e-01 -5.684375474876234707e-02 1.201457241568326673e+00 1.220148036054266028e+00
2.097721544308861763e-01 -5.663542969703231483e-02 1.202189684074521869e+00 1.221652673800782241e+00
2.103720744148829813e-01 -5.642771964898122411e-02 1.202923029334185046e+00 1.223157615716629731e+00
2.109719943988797863e-01 -5.622062302024657954e-02 1.203657277529933456e+00 1.224662862267556385e+00
2.115719143828765914e-01 -5.601413822990738284e-02 1.204392428844663243e+00 1.226168413918715450e+00
2.121718343668733686e-01 -5.580826370047585472e-02 1.205128483461549216e+00 1.227674271134669759e+00
2.127717543508701736e-01 -5.560299785789415278e-02 1.205865441564045515e+00 1.229180434379391063e+00
2.133716743348669787e-01 -5.539833913152821671e-02 1.206603303335883615e+00 1.230686904116261138e+00
2.139715943188637837e-01 -5.519428595416315392e-02 1.207342068961073211e+00 1.232193680808071790e+00
2.145715143028605887e-01 -5.499083676199682802e-02 1.208081738623901336e+00 1.233700764917026627e+00
2.151714342868573659e-01 -5.478798999463558445e-02 1.208822312508932351e+00 1.235208156904741061e+00
2.157713542708541710e-01 -5.458574409508847036e-02 1.209563790801007066e+00 1.236715857232243199e+00
2.163712742548509760e-01 -5.438409750976207907e-02 1.210306173685242959e+00 1.238223866359974057e+00
2.169711942388477810e-01 -5.418304868845560257e-02 1.211049461347033063e+00 1.239732184747789123e+00
2.175711142228445860e-01 -5.398259608435464207e-02 1.211793653972047080e+00 1.241240812854959019e+00
2.181710342068413633e-01 -5.378273815402661445e-02 1.212538751746228716e+00 1.242749751140169279e+00
2.187709541908381683e-01 -5.358347335741542317e-02 1.213284754855798120e+00 1.244259000061522791e+00
2.193708741748349733e-01 -5.338480015783614308e-02 1.214031663487249002e+00 1.245768560076537579e+00
2.199707941588317783e-01 -5.318671702196955259e-02 1.214779477827349519e+00 1.247278431642150798e+00
2.205707141428285833e-01 -5.298922241985685316e-02 1.215528198063142495e+00 1.248788615214717179e+00
2.211706341268253606e-01 -5.279231482489464555e-02 1.216277824381943873e+00 1.250299111250011252e+00
2.217705541108221656e-01 -5.259599271382950358e-02 1.217028356971342262e+00 1.251809920203226678e+00
2.223704740948189706e-01 -5.240025456675282550e-02 1.217779796019200500e+00 1.253321042528977802e+00
2.229703940788157757e-01 -5.220509886709519959e-02 1.218532141713652983e+00 1.254832478681300101e+00
2.235703140628125807e-01 -5.201052410162112366e-02 1.219285394243106779e+00 1.256344229113652178e+00
2.241702340468093579e-01 -5.181652876042486949e-02 1.220039553796239851e+00 1.257856294278912213e+00
2.247701540308061630e-01 -5.162311133692359943e-02 1.220794620562003496e+00 1.259368674629384399e+00
2.253700740148029680e-01 -5.143027032785302266e-02 1.221550594729618577e+00 1.260881370616795616e+00
2.259699939987997730e-01 -5.123800423326163589e-02 1.222307476488577294e+00 1.262394382692298755e+00
2.265699139827965780e-01 -5.104631155650649760e-02 1.223065266028642517e+00 1.263907711306470505e+00
2.271698339667933553e-01 -5.085519080424657362e-02 1.223823963539847348e+00 1.265421356909314454e+00
2.277697539507901603e-01 -5.066464048643831708e-02 1.224583569212494005e+00 1.266935319950261096e+00
2.283696739347869653e-01 -5.047465911633017971e-02 1.225344083237155157e+00 1.268449600878167827e+00
2.289695939187837703e-01 -5.028524521045767831e-02 1.226105505804671481e+00 1.269964200141320942e+00
2.295695139027805753e-01 -5.009639728863749669e-02 1.226867837106153658e+00 1.271479118187434976e+00
2.301694338867773526e-01 -4.990811387396263538e-02 1.227631077332979714e+00 1.272994355463654692e+00
2.307693538707741576e-01 -4.972039349279728376e-02 1.228395226676796348e+00 1.274509912416554647e+00
2.313692738547709626e-01 -4.953323467477162290e-02 1.229160285329517377e+00 1.276025789492139628e+00
2.319691938387677677e-01 -4.934663595277577475e-02 1.229926253483324627e+00 1.277541987135847767e+00
2.325691138227645727e-01 -4.916059586295552786e-02 1.230693131330666823e+00 1.279058505792548317e+00
2.331690338067613499e-01 -4.897511294470696663e-02 1.231460919064259585e+00 1.280575345906543427e+00
2.337689537907581550e-01 -4.879018574067018471e-02 1.232229616877084322e+00 1.282092507921570368e+00
2.343688737747549600e-01 -4.860581279672567673e-02 1.232999224962389118e+00 1.283609992280799084e+00
2.349687937587517650e-01 -4.842199266198766311e-02 1.233769743513687622e+00 1.285127799426835971e+00
2.355687137427485700e-01 -4.823872388879988510e-02 1.234541172724758606e+00 1.286645929801722543e+00
2.361686337267453473e-01 -4.805600503272969976e-02 1.235313512789645518e+00 1.288164383846936101e+00
2.367685537107421523e-01 -4.787383465256305620e-02 1.236086763902657371e+00 1.289683162003392392e+00
2.373684736947389573e-01 -4.769221131029948574e-02 1.236860926258367188e+00 1.291202264711444725e+00
2.379683936787357623e-01 -4.751113357114645358e-02 1.237636000051611784e+00 1.292721692410884193e+00
2.385683136627325673e-01 -4.733060000351459184e-02 1.238411985477491317e+00 1.294241445540942115e+00
2.391682336467293446e-01 -4.715060917901194026e-02 1.239188882731370622e+00 1.295761524540288701e+00
2.397681536307261496e-01 -4.697115967243965795e-02 1.239966692008875881e+00 1.297281929847035276e+00
2.403680736147229546e-01 -4.679225006178518859e-02 1.240745413505897066e+00 1.298802661898734279e+00
2.409679935987197597e-01 -4.661387892821927670e-02 1.241525047418586158e+00 1.300323721132379928e+00
2.415679135827165647e-01 -4.643604485608807120e-02 1.242305593943356712e+00 1.301845107984409999e+00
2.421678335667133419e-01 -4.625874643291073146e-02 1.243087053276884735e+00 1.303366822890704047e+00
2.427677535507101469e-01 -4.608198224937205129e-02 1.243869425616107360e+00 1.304888866286586735e+00
2.433676735347069520e-01 -4.590575089931798330e-02 1.244652711158221736e+00 1.306411238606826730e+00
2.439675935187037570e-01 -4.573005097975096911e-02 1.245436910100686578e+00 1.307933940285637808e+00
2.445675135027005620e-01 -4.555488109082393017e-02 1.246222022641221283e+00 1.309456971756680854e+00
2.451674334866973393e-01 -4.538023983583544529e-02 1.247008048977804373e+00 1.310980333453062308e+00
2.457673534706941443e-01 -4.520612582122431056e-02 1.247794989308674607e+00 1.312504025807336605e+00
2.463672734546909493e-01 -4.503253765656500124e-02 1.248582843832329647e+00 1.314028049251505514e+00
2.469671934386877543e-01 -4.485947395456153786e-02 1.249371612747526505e+00 1.315552404217020355e+00
2.475671134226845593e-01 -4.468693333104288568e-02 1.250161296253281318e+00 1.317077091134781774e+00
2.481670334066813366e-01 -4.451491440495762564e-02 1.250951894548866683e+00 1.318602110435139085e+00
2.487669533906781416e-01 -4.434341579836908326e-02 1.251743407833815436e+00 1.320127462547893149e+00
2.493668733746749466e-01 -4.417243613644920158e-02 1.252535836307917094e+00 1.321653147902297043e+00
2.499667933586717516e-01 -4.400197404747469704e-02 1.253329180171218526e+00 1.323179166927054284e+00
2.505667133426685567e-01 -4.383202816282038422e-02 1.254123439624023284e+00 1.324705520050322605e+00
2.511666333266653339e-01 -4.366259711695558848e-02 1.254918614866892490e+00 1.326232207699711951e+00
2.517665533106621667e-01 -4.349367954743763726e-02 1.255714706100643507e+00 1.327759230302286930e+00
2.523664732946589440e-01 -4.332527409490724568e-02 1.256511713526348828e+00 1.329286588284566362e+00
2.529663932786557212e-01 -4.315737940308363163e-02 1.257309637345337183e+00 1.330814282072524835e+00
2.535663132626525540e-01 -4.298999411875854132e-02 1.258108477759193322e+00 1.332342312091593151e+00
2.541662332466493313e-01 -4.282311689179207209e-02 1.258908234969756013e+00 1.333870678766657880e+00
2.547661532306461640e-01 -4.265674637510669109e-02 1.259708909179119818e+00 1.335399382522064249e+00
2.553660732146429413e-01 -4.249088122468244050e-02 1.260510500589631988e+00 1.336928423781613473e+00
2.559659931986397186e-01 -4.232552009955167088e-02 1.261313009403895791e+00 1.338457802968567867e+00
2.565659131826365513e-01 -4.216066166179421870e-02 1.262116435824767624e+00 1.339987520505646845e+00
2.571658331666333286e-01 -4.199630457653143883e-02 1.262920780055356573e+00 1.341517576815031809e+00
2.577657531506301614e-01 -4.183244751192210370e-02 1.263726042299025742e+00 1.343047972318363481e+00
2.583656731346269386e-01 -4.166908913915643581e-02 1.264532222759390923e+00 1.344578707436744125e+00
2.589655931186237159e-01 -4.150622813245152809e-02 1.265339321640319703e+00 1.346109782590737769e+00
2.595655131026205487e-01 -4.134386316904545278e-02 1.266147339145932582e+00 1.347641198200372425e+00
2.601654330866173259e-01 -4.118199292919302867e-02 1.266956275480601413e+00 1.349172954685137205e+00
2.607653530706141587e-01 -4.102061609616016596e-02 1.267766130848949402e+00 1.350705052463986089e+00
2.613652730546109360e-01 -4.085973135621861346e-02 1.268576905455852000e+00 1.352237491955338378e+00
2.619651930386077132e-01 -4.069933739864128874e-02 1.269388599506433790e+00 1.353770273577077576e+00
2.625651130226045460e-01 -4.053943291569676866e-02 1.270201213206071600e+00 1.355303397746553618e+00
2.631650330066013233e-01 -4.038001660264436271e-02 1.271014746760391390e+00 1.356836864880582638e+00
2.637649529905981560e-01 -4.022108715772867299e-02 1.271829200375269586e+00 1.358370675395448091e+00
2.643648729745949333e-01 -4.006264328217472998e-02 1.272644574256831529e+00 1.359904829706901186e+00
2.649647929585917105e-01 -3.990468368018330186e-02 1.273460868611452357e+00 1.361439328230161783e+00
2.655647129425885433e-01 -3.974720705892476058e-02 1.274278083645756343e+00 1.362974171379918609e+00
2.661646329265853206e-01 -3.959021212853468252e-02 1.275096219566616007e+00 1.364509359570330593e+00
2.667645529105821534e-01 -3.943369760210885255e-02 1.275915276581152114e+00 1.366044893215026645e+00
2.673644728945789306e-01 -3.927766219569758799e-02 1.276735254896733451e+00 1.367580772727106098e+00
2.679643928785757079e-01 -3.912210462830118668e-02 1.277556154720976167e+00 1.369116998519140926e+00
